Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method,Cost,Profit Margin
Walmart,1197831,2020-08-15,South,Texas,Houston,Women's Athletic Footwear,40.0,700,28000.0,12600.0,Outlet,15400.0,45.0
Walmart,1197831,2020-08-27,South,Texas,Houston,Women's Athletic Footwear,40.0,700,28000.0,12600.0,Outlet,15400.0,45.0
Walmart,1197831,2020-08-28,South,Texas,Houston,Men's Apparel,45.0,700,31500.0,9450.0,Outlet,22050.0,30.0
Walmart,1197831,2020-10-29,South,Texas,Houston,Women's Athletic Footwear,50.0,700,35000.0,15750.0,Outlet,19250.0,45.0
West Gear,1128299,2020-11-12,West,California,San Francisco,Women's Apparel,50.0,700,35000.0,5250.0,Outlet,29750.0,15.0
West Gear,1128299,2020-11-14,West,California,San Francisco,Men's Athletic Footwear,60.0,700,42000.0,8400.0,Outlet,33600.0,20.0
West Gear,1128299,2020-11-15,West,California,San Francisco,Women's Street Footwear,60.0,700,42000.0,14700.0,Outlet,27300.0,35.0
West Gear,1128299,2020-12-24,West,California,San Francisco,Women's Apparel,60.0,700,42000.0,6300.0,Outlet,35700.0,15.0
West Gear,1128299,2021-01-09,West,California,San Francisco,Women's Athletic Footwear,60.0,700,42000.0,14700.0,Outlet,27300.0,35.0
West Gear,1128299,2021-02-01,West,California,San Francisco,Women's Street Footwear,55.0,700,38500.0,11550.0,Outlet,26950.0,30.0
West Gear,1128299,2021-02-04,West,California,San Francisco,Women's Apparel,70.0,700,49000.0,4900.0,Outlet,44100.0,10.0
West Gear,1128299,2021-02-08,West,California,San Francisco,Women's Athletic Footwear,55.0,700,38500.0,9625.0,Outlet,28875.0,25.0
West Gear,1128299,2021-02-15,West,California,San Francisco,Men's Apparel,65.0,700,45500.0,20475.0,Outlet,25025.0,45.0
Kohl's,1189833,2021-02-17,West,California,San Francisco,Men's Street Footwear,35.0,700,24500.0,9800.0,Outlet,14700.0,40.0
Kohl's,1189833,2021-02-18,West,California,San Francisco,Men's Athletic Footwear,45.0,700,31500.0,7875.0,Outlet,23625.0,25.0
Kohl's,1189833,2021-03-09,West,California,San Francisco,Women's Street Footwear,45.0,700,31500.0,12600.0,Outlet,18900.0,40.0
Kohl's,1189833,2021-03-12,West,California,Los Angeles,Women's Apparel,45.0,700,31500.0,6300.0,Outlet,25200.0,20.0
Kohl's,1189833,2021-04-29,West,California,Los Angeles,Men's Apparel,50.0,700,35000.0,19250.0,Outlet,15750.0,55.00000000000001
Kohl's,1189833,2021-04-30,West,California,Los Angeles,Women's Apparel,65.0,700,45500.0,9100.0,Outlet,36400.0,20.0
Kohl's,1189833,2021-05-09,West,California,Los Angeles,Women's Street Footwear,50.0,700,35000.0,14000.0,Outlet,21000.0,40.0
Kohl's,1189833,2021-05-12,West,California,Los Angeles,Women's Apparel,65.0,700,45500.0,9100.0,Outlet,36400.0,20.0
Kohl's,1189833,2021-05-24,West,California,Los Angeles,Women's Apparel,65.0,700,45500.0,9100.0,Outlet,36400.0,20.0
Kohl's,1189833,2021-05-27,West,California,Los Angeles,Women's Street Footwear,50.0,700,35000.0,14000.0,Outlet,21000.0,40.0
Kohl's,1189833,2021-05-28,West,California,Los Angeles,Women's Athletic Footwear,50.0,700,35000.0,12250.0,Outlet,22750.0,35.0
Sports Direct,1197831,2021-08-29,South,Texas,Dallas,Men's Street Footwear,20.0,700,14000.0,4900.0,Outlet,9100.0,35.0
Sports Direct,1197831,2021-08-30,South,Texas,Dallas,Men's Athletic Footwear,30.0,700,21000.0,7350.0,Outlet,13650.0,35.0
West Gear,1128299,2020-02-01,West,Nevada,Las Vegas,Men's Street Footwear,60.0,700,42000.0,18900.0,Outlet,23100.0,45.0
West Gear,1128299,2020-02-13,West,Nevada,Las Vegas,Men's Street Footwear,65.0,700,45500.0,18200.0,In-store,27300.0,40.0
West Gear,1128299,2020-05-20,West,Colorado,Denver,Men's Street Footwear,65.0,700,45500.0,18200.0,In-store,27300.0,40.0
West Gear,1128299,2020-05-21,West,Colorado,Denver,Men's Athletic Footwear,70.0,700,49000.0,12250.0,In-store,36750.0,25.0
Foot Locker,1185732,2020-08-09,West,Washington,Seattle,Women's Athletic Footwear,40.0,700,28000.0,8400.0,In-store,19600.0,30.0
West Gear,1185732,2020-04-24,Southeast,Florida,Miami,Women's Athletic Footwear,50.0,700,35000.0,10500.0,In-store,24500.0,30.0
Sports Direct,1185732,2020-10-02,Southeast,Florida,Miami,Women's Athletic Footwear,50.0,700,35000.0,10500.0,In-store,24500.0,30.0
Sports Direct,1185732,2020-10-03,Southeast,Florida,Miami,Men's Apparel,60.0,700,42000.0,14700.0,In-store,27300.0,35.0
Sports Direct,1197831,2021-03-10,Midwest,Montana,Billings,Men's Street Footwear,20.0,700,14000.0,4900.0,Outlet,9100.0,35.0
Sports Direct,1197831,2021-03-11,Midwest,Montana,Billings,Men's Athletic Footwear,30.0,700,21000.0,7350.0,Outlet,13650.0,35.0
Sports Direct,1197831,2021-05-17,South,Tennessee,Knoxville,Women's Street Footwear,60.0,700,42000.0,18900.0,Outlet,23100.0,45.0
Sports Direct,1197831,2021-10-08,South,Alabama,Birmingham,Women's Street Footwear,65.0,700,45500.0,22750.0,Outlet,22750.0,50.0
Walmart,1128299,2021-12-09,West,Hawaii,Honolulu,Men's Street Footwear,75.0,700,52500.0,13125.0,Outlet,39375.0,25.0
Walmart,1128299,2021-12-09,West,Hawaii,Honolulu,Men's Athletic Footwear,85.0,700,59500.0,11900.0,Outlet,47600.0,20.0
Walmart,1128299,2021-06-17,Southeast,Florida,Orlando,Men's Athletic Footwear,70.0,700,49000.0,12250.0,In-store,36750.0,25.0
Walmart,1128299,2021-06-17,Southeast,Florida,Orlando,Women's Street Footwear,85.0,700,59500.0,17850.0,In-store,41650.0,30.0
Walmart,1128299,2021-07-16,Southeast,Florida,Orlando,Women's Street Footwear,95.0,700,66500.0,19950.0,In-store,46550.0,30.0
Walmart,1128299,2021-08-17,Southeast,Florida,Orlando,Women's Street Footwear,80.0,700,56000.0,16800.0,In-store,39200.0,30.0
Walmart,1128299,2021-11-17,Southeast,Florida,Orlando,Men's Athletic Footwear,60.0,700,42000.0,10500.0,In-store,31500.0,25.0
West Gear,1185732,2021-07-08,Northeast,New York,Albany,Men's Athletic Footwear,60.0,700,42000.0,14700.0,In-store,27300.0,35.0
West Gear,1185732,2021-08-09,Northeast,New York,Albany,Men's Athletic Footwear,60.0,700,42000.0,14700.0,In-store,27300.0,35.0
Kohl's,1185732,2021-07-10,West,Wyoming,Cheyenne,Women's Apparel,55.0,700,38500.0,9625.0,In-store,28875.0,25.0
Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Men's Athletic Footwear,90.0,700,63000.0,22050.0,In-store,40950.0,35.0
Foot Locker,1185732,2021-08-18,Midwest,Missouri,St. Louis,Men's Street Footwear,40.0,700,28000.0,11200.0,In-store,16800.0,40.0
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Men's Street Footwear,40.0,700,28000.0,11200.0,In-store,16800.0,40.0
West Gear,1128299,2021-07-23,West,Oregon,Portland,Men's Athletic Footwear,90.0,700,63000.0,22050.0,In-store,40950.0,35.0
West Gear,1128299,2021-06-17,South,Louisiana,New Orleans,Men's Athletic Footwear,70.0,700,49000.0,19600.0,Online,29400.0,40.0
West Gear,1128299,2021-06-17,South,Louisiana,New Orleans,Women's Street Footwear,85.0,700,59500.0,23800.0,Online,35700.0,40.0
West Gear,1128299,2021-07-16,South,Louisiana,New Orleans,Women's Street Footwear,95.0,700,66500.0,26600.0,Online,39900.0,40.0
West Gear,1128299,2021-08-17,South,Louisiana,New Orleans,Women's Street Footwear,75.0,700,52500.0,21000.0,Online,31500.0,40.0
West Gear,1128299,2021-11-17,South,Louisiana,New Orleans,Men's Athletic Footwear,45.0,700,31500.0,12600.0,Online,18900.0,40.0
West Gear,1197831,2021-05-05,West,Idaho,Boise,Men's Street Footwear,20.0,700,14000.0,4900.0,Online,9100.0,35.0
Kohl's,1128299,2021-06-26,West,New Mexico,Albuquerque,Men's Street Footwear,55.0,700,38500.0,13475.0,Online,25025.0,35.0
Kohl's,1128299,2021-08-26,West,New Mexico,Albuquerque,Men's Street Footwear,60.0,700,42000.0,14700.0,Online,27300.0,35.0
Kohl's,1128299,2021-12-25,West,New Mexico,Albuquerque,Men's Street Footwear,60.0,700,42000.0,14700.0,Online,27300.0,35.0
Kohl's,1128299,2021-12-25,West,New Mexico,Albuquerque,Men's Athletic Footwear,65.0,700,45500.0,18200.0,Online,27300.0,40.0
Foot Locker,1185732,2021-02-07,Southeast,South Carolina,Charleston,Men's Apparel,50.0,700,35000.0,12250.0,Online,22750.0,35.0
Foot Locker,1185732,2021-03-05,Southeast,South Carolina,Charleston,Men's Athletic Footwear,35.0,700,24500.0,8575.0,Online,15925.0,35.0
Foot Locker,1185732,2021-05-05,Southeast,South Carolina,Charleston,Men's Apparel,55.0,700,38500.0,13475.0,Online,25025.0,35.0
Foot Locker,1185732,2021-09-05,Southeast,South Carolina,Charleston,Women's Athletic Footwear,40.0,700,28000.0,8400.0,Online,19600.0,30.0
Foot Locker,1185732,2021-09-05,Southeast,South Carolina,Charleston,Men's Apparel,50.0,700,35000.0,12250.0,Online,22750.0,35.0
Sports Direct,1185732,2021-02-04,Southeast,North Carolina,Charlotte,Women's Apparel,30.0,700,21000.0,10500.0,Online,10500.0,50.0
Sports Direct,1185732,2021-05-02,Southeast,North Carolina,Charlotte,Women's Apparel,55.0,700,38500.0,19250.0,Online,19250.0,50.0
Sports Direct,1185732,2021-06-04,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,45.0,700,31500.0,11025.0,Online,20475.0,35.0
Sports Direct,1185732,2021-07-02,Southeast,North Carolina,Charlotte,Men's Apparel,65.0,700,45500.0,15925.0,Online,29575.0,35.0
Sports Direct,1185732,2021-09-02,Southeast,North Carolina,Charlotte,Women's Apparel,45.0,700,31500.0,15750.0,Online,15750.0,50.0
Sports Direct,1185732,2021-10-04,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,35.0,700,24500.0,8575.0,Online,15925.0,35.0
Sports Direct,1197831,2021-02-21,South,Mississippi,Jackson,Men's Street Footwear,25.0,700,17500.0,7000.0,Online,10500.0,40.0
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Men's Street Footwear,70.0,700,49000.0,19600.0,Online,29400.0,40.0
West Gear,1197831,2021-07-19,South,Oklahoma,Oklahoma City,Men's Street Footwear,55.0,700,38500.0,15400.0,Online,23100.0,40.0
Amazon,1185732,2021-07-17,Northeast,New Hampshire,Manchester,Men's Street Footwear,65.0,700,45500.0,18200.0,In-store,27300.0,40.0
Foot Locker,1185732,2021-11-06,Southeast,South Carolina,Charleston,Women's Street Footwear,45.0,695,31275.0,7819.0,Online,23456.0,25.00079936051159
Walmart,1197831,2020-10-23,South,Texas,Houston,Women's Athletic Footwear,50.0,675,33750.0,15188.0,Outlet,18562.0,45.001481481481484
West Gear,1128299,2020-12-26,West,California,San Francisco,Men's Athletic Footwear,65.0,675,43875.0,8775.0,Outlet,35100.0,20.0
West Gear,1128299,2021-02-02,West,California,San Francisco,Women's Athletic Footwear,55.0,675,37125.0,9281.0,Outlet,27844.0,24.9993265993266
Kohl's,1189833,2021-03-15,West,California,Los Angeles,Women's Street Footwear,45.0,675,30375.0,12150.0,Outlet,18225.0,40.0
Kohl's,1189833,2021-05-04,West,California,Los Angeles,Women's Athletic Footwear,50.0,675,33750.0,11813.0,Outlet,21937.0,35.001481481481484
Kohl's,1189833,2021-05-05,West,California,Los Angeles,Men's Apparel,60.0,675,40500.0,22275.0,Outlet,18225.0,55.00000000000001
Kohl's,1189833,2021-05-21,West,California,Los Angeles,Women's Street Footwear,50.0,675,33750.0,13500.0,Outlet,20250.0,40.0
Sports Direct,1197831,2021-08-17,South,Texas,Dallas,Men's Street Footwear,25.0,675,16875.0,5063.0,Outlet,11812.0,30.002962962962965
Sports Direct,1197831,2021-08-23,South,Texas,Dallas,Men's Street Footwear,30.0,675,20250.0,7088.0,Outlet,13162.0,35.002469135802464
Sports Direct,1197831,2021-08-24,South,Texas,Dallas,Men's Athletic Footwear,40.0,675,27000.0,9450.0,Outlet,17550.0,35.0
Sports Direct,1197831,2021-09-29,South,Texas,Dallas,Men's Athletic Footwear,55.0,675,37125.0,14850.0,Outlet,22275.0,40.0
Sports Direct,1197831,2021-10-03,South,Texas,Dallas,Women's Apparel,50.0,675,33750.0,18563.0,Outlet,15187.0,55.001481481481484
Sports Direct,1197831,2021-10-15,South,Texas,Dallas,Women's Apparel,70.0,675,47250.0,25988.0,Outlet,21262.0,55.00105820105821
West Gear,1128299,2020-03-09,West,Nevada,Las Vegas,Men's Street Footwear,60.0,675,40500.0,14175.0,In-store,26325.0,35.0
West Gear,1128299,2020-03-10,West,Nevada,Las Vegas,Men's Athletic Footwear,65.0,675,43875.0,8775.0,In-store,35100.0,20.0
West Gear,1128299,2020-04-27,West,Colorado,Denver,Men's Athletic Footwear,75.0,675,50625.0,15188.0,In-store,35437.0,30.000987654320987
West Gear,1128299,2020-06-30,West,Washington,Seattle,Women's Apparel,100.0,675,67500.0,13500.0,In-store,54000.0,20.0
West Gear,1128299,2020-07-02,West,Washington,Seattle,Men's Athletic Footwear,85.0,675,57375.0,14344.0,In-store,43031.0,25.000435729847492
West Gear,1185732,2020-08-15,Southeast,Florida,Miami,Women's Athletic Footwear,40.0,675,27000.0,8100.0,In-store,18900.0,30.0
Foot Locker,1185732,2020-08-22,Southeast,Florida,Miami,Men's Apparel,55.0,675,37125.0,12994.0,In-store,24131.0,35.0006734006734
West Gear,1185732,2020-04-24,Southeast,Florida,Miami,Men's Apparel,55.0,675,37125.0,12994.0,In-store,24131.0,35.0006734006734
Kohl's,1189833,2021-01-27,Midwest,Montana,Billings,Men's Street Footwear,40.0,675,27000.0,12150.0,Outlet,14850.0,45.0
Kohl's,1189833,2021-02-08,Midwest,Montana,Billings,Men's Street Footwear,45.0,675,30375.0,13669.0,Outlet,16706.0,45.00082304526749
Kohl's,1189833,2021-03-04,Midwest,Montana,Billings,Men's Street Footwear,45.0,675,30375.0,13669.0,Outlet,16706.0,45.00082304526749
Kohl's,1189833,2021-03-05,Midwest,Montana,Billings,Men's Athletic Footwear,50.0,675,33750.0,10125.0,Outlet,23625.0,30.0
Sports Direct,1197831,2021-03-28,South,Tennessee,Knoxville,Men's Street Footwear,20.0,675,13500.0,5400.0,Outlet,8100.0,40.0
Sports Direct,1197831,2021-03-29,South,Tennessee,Knoxville,Men's Athletic Footwear,25.0,675,16875.0,6750.0,Outlet,10125.0,40.0
Sports Direct,1197831,2021-04-27,South,Tennessee,Knoxville,Men's Street Footwear,50.0,675,33750.0,15188.0,Outlet,18562.0,45.001481481481484
Sports Direct,1197831,2021-04-29,South,Tennessee,Knoxville,Women's Street Footwear,55.0,675,37125.0,16706.0,Outlet,20419.0,44.9993265993266
Sports Direct,1197831,2021-05-09,South,Tennessee,Knoxville,Men's Street Footwear,30.0,675,20250.0,9113.0,Outlet,11137.0,45.00246913580247
Sports Direct,1197831,2021-05-10,South,Tennessee,Knoxville,Men's Athletic Footwear,30.0,675,20250.0,9113.0,Outlet,11137.0,45.00246913580247
Sports Direct,1197831,2021-08-01,Midwest,Nebraska,Omaha,Men's Street Footwear,20.0,675,13500.0,5400.0,Outlet,8100.0,40.0
Sports Direct,1197831,2021-08-02,Midwest,Nebraska,Omaha,Men's Athletic Footwear,30.0,675,20250.0,8100.0,Outlet,12150.0,40.0
Sports Direct,1197831,2021-09-17,South,Alabama,Birmingham,Women's Apparel,60.0,675,40500.0,26325.0,Outlet,14175.0,65.0
Amazon,1185732,2021-07-20,West,Alaska,Anchorage,Men's Street Footwear,65.0,675,43875.0,15356.0,Outlet,28519.0,34.9994301994302
West Gear,1185732,2021-12-08,Northeast,New York,Albany,Men's Athletic Footwear,55.0,675,37125.0,12994.0,In-store,24131.0,35.0006734006734
Kohl's,1185732,2021-12-08,Northeast,New York,Albany,Women's Apparel,70.0,675,47250.0,23625.0,In-store,23625.0,50.0
Kohl's,1185732,2021-08-11,West,Wyoming,Cheyenne,Women's Apparel,55.0,675,37125.0,9281.0,In-store,27844.0,24.9993265993266
Sports Direct,1185732,2021-06-17,Midwest,Michigan,Detroit,Women's Apparel,65.0,675,43875.0,24131.0,In-store,19744.0,54.9994301994302
Sports Direct,1185732,2021-08-16,Midwest,Michigan,Detroit,Women's Apparel,50.0,675,33750.0,18563.0,In-store,15187.0,55.001481481481484
Sports Direct,1185732,2021-11-16,Midwest,Michigan,Detroit,Men's Street Footwear,50.0,675,33750.0,16875.0,In-store,16875.0,50.0
Foot Locker,1185732,2021-02-18,Midwest,Michigan,Detroit,Men's Street Footwear,30.0,675,20250.0,8100.0,In-store,12150.0,40.0
West Gear,1185732,2021-01-11,Midwest,Missouri,St. Louis,Men's Street Footwear,25.0,675,16875.0,6750.0,In-store,10125.0,40.0
Foot Locker,1197831,2021-01-05,South,Louisiana,New Orleans,Men's Street Footwear,20.0,675,13500.0,4050.0,Online,9450.0,30.0
Foot Locker,1197831,2021-01-05,South,Louisiana,New Orleans,Men's Athletic Footwear,30.0,675,20250.0,6075.0,Online,14175.0,30.0
Sports Direct,1197831,2021-09-05,West,Idaho,Boise,Men's Street Footwear,55.0,675,37125.0,14850.0,Online,22275.0,40.0
Sports Direct,1197831,2021-09-05,West,Idaho,Boise,Women's Street Footwear,60.0,675,40500.0,16200.0,Online,24300.0,40.0
Sports Direct,1197831,2021-11-05,West,Idaho,Boise,Men's Street Footwear,35.0,675,23625.0,9450.0,Online,14175.0,40.0
Sports Direct,1197831,2021-11-05,West,Idaho,Boise,Men's Athletic Footwear,35.0,675,23625.0,9450.0,Online,14175.0,40.0
Foot Locker,1197831,2021-12-04,West,Idaho,Boise,Women's Street Footwear,60.0,675,40500.0,16200.0,Online,24300.0,40.0
Foot Locker,1128299,2021-07-22,West,Arizona,Phoenix,Men's Street Footwear,50.0,675,33750.0,11813.0,Online,21937.0,35.001481481481484
Sports Direct,1128299,2021-06-13,Southeast,Georgia,Atlanta,Men's Street Footwear,50.0,675,33750.0,13500.0,Online,20250.0,40.0
Sports Direct,1128299,2021-08-13,Southeast,Georgia,Atlanta,Men's Street Footwear,55.0,675,37125.0,14850.0,Online,22275.0,40.0
Sports Direct,1128299,2021-12-12,Southeast,Georgia,Atlanta,Men's Street Footwear,55.0,675,37125.0,14850.0,Online,22275.0,40.0
Sports Direct,1128299,2021-12-12,Southeast,Georgia,Atlanta,Men's Athletic Footwear,60.0,675,40500.0,16200.0,Online,24300.0,40.0
Foot Locker,1185732,2021-01-09,Southeast,Georgia,Atlanta,Women's Athletic Footwear,35.0,675,23625.0,7088.0,Online,16537.0,30.002116402116403
Foot Locker,1185732,2021-04-06,Southeast,South Carolina,Charleston,Men's Athletic Footwear,35.0,675,23625.0,8269.0,Online,15356.0,35.0010582010582
Foot Locker,1185732,2021-04-06,Southeast,South Carolina,Charleston,Women's Street Footwear,25.0,675,16875.0,4219.0,Online,12656.0,25.00148148148148
Foot Locker,1185732,2021-05-05,Southeast,South Carolina,Charleston,Women's Athletic Footwear,45.0,675,30375.0,9113.0,Online,21262.0,30.00164609053498
Foot Locker,1185732,2021-10-07,Southeast,South Carolina,Charleston,Women's Street Footwear,45.0,675,30375.0,7594.0,Online,22781.0,25.000823045267488
Sports Direct,1185732,2021-02-04,Southeast,South Carolina,Charleston,Women's Street Footwear,25.0,675,16875.0,6750.0,Online,10125.0,40.0
Sports Direct,1185732,2021-04-03,Southeast,North Carolina,Charlotte,Women's Apparel,35.0,675,23625.0,11813.0,Online,11812.0,50.0021164021164
Sports Direct,1185732,2021-06-04,Southeast,North Carolina,Charlotte,Women's Street Footwear,50.0,675,33750.0,13500.0,Online,20250.0,40.0
Sports Direct,1185732,2021-07-02,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,55.0,675,37125.0,14850.0,Online,22275.0,40.0
Sports Direct,1185732,2021-08-03,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,45.0,675,30375.0,12150.0,Online,18225.0,40.0
Sports Direct,1185732,2021-10-04,Southeast,North Carolina,Charlotte,Women's Apparel,50.0,675,33750.0,16875.0,Online,16875.0,50.0
Amazon,1185732,2021-12-02,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,60.0,675,40500.0,16200.0,Online,24300.0,40.0
Amazon,1185732,2021-12-02,Southeast,North Carolina,Charlotte,Men's Apparel,70.0,675,47250.0,16538.0,Online,30712.0,35.0010582010582
Amazon,1185732,2021-06-11,Midwest,Ohio,Columbus,Women's Apparel,70.0,675,47250.0,23625.0,Online,23625.0,50.0
Amazon,1185732,2021-08-10,Midwest,Ohio,Columbus,Women's Apparel,60.0,675,40500.0,20250.0,Online,20250.0,50.0
Amazon,1185732,2021-11-10,Midwest,Ohio,Columbus,Men's Street Footwear,35.0,675,23625.0,9450.0,Online,14175.0,40.0
Foot Locker,1185732,2021-04-17,South,Mississippi,Jackson,Men's Street Footwear,25.0,675,16875.0,6750.0,Online,10125.0,40.0
Walmart,1185732,2021-07-16,South,Mississippi,Jackson,Women's Apparel,65.0,675,43875.0,21938.0,Online,21937.0,50.0011396011396
Walmart,1185732,2021-10-18,South,Mississippi,Jackson,Men's Street Footwear,35.0,675,23625.0,9450.0,Online,14175.0,40.0
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Men's Street Footwear,40.0,675,27000.0,10800.0,Online,16200.0,40.0
West Gear,1197831,2021-08-20,South,Oklahoma,Oklahoma City,Men's Street Footwear,60.0,675,40500.0,16200.0,Online,24300.0,40.0
